,year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
0,2012,12,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1219.0,312.0,90.48,2.68,132.23,0.44,86.18,27.0,4.0,20839.0,8083.0,106.0,5544.0,7.0,7099.0
1,2012,12,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2498.0,732.0,209.17,18.0,303.12,0.0,201.7,38.0,2.0,37878.0,11115.0,1579.0,9905.0,0.0,15279.0
2,2012,12,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",12890.0,2444.0,536.32,50.53,739.58,1.28,1116.28,291.0,62.0,143088.0,40251.0,4313.0,30398.0,34.0,68092.0
3,2012,12,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",898.0,362.0,90.37,9.56,185.91,0.0,76.17,22.0,2.0,22133.0,5754.0,741.0,11069.0,0.0,4569.0
4,2012,12,AA,American Airlines Inc.,BOS,"Boston, MA: Logan International",887.0,178.0,97.79,6.25,26.87,0.0,47.08,27.0,3.0,8658.0,5045.0,186.0,745.0,0.0,2682.0
5,2012,12,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",4128.0,826.0,252.37,20.72,248.25,2.26,302.41,56.0,2.0,46759.0,16704.0,1150.0,7906.0,87.0,20912.0
6,2012,12,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4099.0,703.0,181.4,17.91,222.67,0.77,280.24,74.0,4.0,39866.0,12722.0,1656.0,8656.0,83.0,16749.0
7,2012,12,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1263.0,329.0,82.55,11.77,157.06,0.0,77.62,26.0,4.0,16800.0,3942.0,958.0,7520.0,0.0,4380.0
8,2012,12,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",426.0,108.0,45.31,3.21,22.7,0.0,36.78,7.0,0.0,5016.0,1981.0,233.0,770.0,0.0,2032.0
9,2012,12,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",289.0,74.0,20.64,3.15,30.34,0.0,19.87,16.0,0.0,5009.0,1364.0,176.0,2306.0,0.0,1163.0
10,2012,12,AA,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",818.0,187.0,96.9,3.98,35.5,1.0,49.61,10.0,2.0,9984.0,4671.0,268.0,1444.0,18.0,3583.0
