,year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
0,2017,12,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",921.0,165.0,54.63,7.75,46.3,0.0,56.32,40.0,5.0,9888.0,3192.0,498.0,2526.0,0.0,3672.0
1,2017,12,AA,American Airlines Inc.,BOS,"Boston, MA: Logan International",2016.0,385.0,110.81,16.57,122.09,0.0,135.53,30.0,6.0,21177.0,5461.0,1599.0,4969.0,0.0,9148.0
2,2017,12,AA,American Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",516.0,65.0,28.39,2.92,12.61,0.0,21.08,0.0,1.0,3271.0,1268.0,171.0,525.0,0.0,1307.0
3,2017,12,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",7842.0,1030.0,337.14,33.42,333.81,2.02,323.61,36.0,4.0,57457.0,20833.0,3155.0,11532.0,49.0,21888.0
4,2017,12,AA,American Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",1905.0,278.0,79.12,9.84,75.87,0.27,112.9,14.0,8.0,15487.0,4651.0,536.0,3304.0,21.0,6975.0
5,2017,12,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",886.0,207.0,79.89,6.04,62.64,0.0,58.43,1.0,0.0,10331.0,4086.0,499.0,2179.0,0.0,3567.0
6,2017,12,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",11605.0,1963.0,506.1,70.85,747.4,7.43,631.21,35.0,11.0,130822.0,48065.0,8241.0,26129.0,244.0,48143.0
7,2017,12,AA,American Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",470.0,97.0,32.89,1.94,35.66,0.0,26.51,1.0,1.0,4991.0,1736.0,140.0,1535.0,0.0,1580.0
8,2017,12,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",680.0,180.0,32.41,6.07,106.21,0.0,35.31,0.0,1.0,9845.0,2101.0,396.0,5117.0,0.0,2231.0
9,2017,12,AA,American Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",568.0,125.0,43.28,4.33,45.68,1.54,30.18,1.0,0.0,6223.0,2095.0,306.0,2052.0,53.0,1717.0
10,2017,12,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",546.0,104.0,36.57,1.43,37.78,0.69,27.54,1.0,0.0,5192.0,2084.0,187.0,1309.0,22.0,1590.0
11,2017,12,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1308.0,223.0,76.94,4.27,96.29,0.43,45.07,10.0,1.0,14809.0,5368.0,578.0,4203.0,20.0,4640.0
12,2017,12,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",1207.0,240.0,89.15,9.44,57.73,0.17,83.52,3.0,1.0,12683.0,4637.0,707.0,2179.0,5.0,5155.0
13,2017,12,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3245.0,486.0,156.89,18.07,176.16,0.31,134.57,9.0,6.0,35768.0,13773.0,1596.0,6522.0,24.0,13853.0
14,2017,12,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1732.0,435.0,95.91,15.55,210.67,0.0,112.88,18.0,4.0,23875.0,4740.0,706.0,10349.0,0.0,8080.0
15,2017,12,AA,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",1499.0,313.0,115.42,10.47,78.44,0.0,108.68,1.0,2.0,17084.0,5870.0,1124.0,3274.0,0.0,6816.0
16,2017,12,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",4330.0,830.0,248.4,35.15,345.71,2.55,198.19,13.0,1.0,53582.0,19399.0,5028.0,13414.0,49.0,15692.0
17,2017,12,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",638.0,133.0,43.16,6.14,49.16,0.0,34.55,3.0,0.0,6719.0,2367.0,323.0,1577.0,0.0,2452.0
18,2017,12,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",5388.0,977.0,214.25,26.34,488.27,2.74,245.4,16.0,2.0,64615.0,21172.0,3133.0,22912.0,91.0,17307.0
19,2017,12,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",3615.0,581.0,155.37,10.66,195.79,0.72,218.46,28.0,5.0,37169.0,12791.0,650.0,8273.0,13.0,15442.0
20,2017,12,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4739.0,701.0,229.73,16.15,251.57,2.76,200.78,12.0,3.0,38144.0,13009.0,1450.0,7644.0,107.0,15934.0
21,2017,12,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",768.0,128.0,44.1,2.75,41.18,1.71,38.26,1.0,10.0,6273.0,2048.0,321.0,1554.0,66.0,2284.0
22,2017,12,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",714.0,180.0,57.48,6.91,81.2,0.41,34.0,5.0,21.0,8996.0,3126.0,536.0,2977.0,43.0,2314.0
23,2017,12,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",1146.0,203.0,68.31,7.11,83.5,0.91,43.16,1.0,4.0,10629.0,3769.0,1395.0,2982.0,74.0,2409.0
24,2017,12,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",418.0,86.0,33.71,3.55,33.37,0.22,15.15,1.0,1.0,3529.0,1399.0,235.0,1181.0,5.0,709.0
25,2017,12,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",54.0,5.0,1.99,0.0,3.01,0.0,0.0,1.0,0.0,289.0,107.0,0.0,182.0,0.0,0.0
26,2017,12,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",116.0,21.0,1.86,1.0,13.47,0.0,4.67,0.0,0.0,740.0,65.0,117.0,393.0,0.0,165.0
27,2017,12,AS,Alaska Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",88.0,9.0,3.06,0.0,5.07,0.0,0.87,1.0,0.0,263.0,93.0,0.0,123.0,0.0,47.0
28,2017,12,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",124.0,8.0,1.0,1.0,5.0,0.0,1.0,1.0,0.0,368.0,135.0,49.0,124.0,0.0,60.0
29,2017,12,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",122.0,15.0,4.99,0.0,6.55,0.0,3.46,0.0,0.0,516.0,239.0,0.0,173.0,0.0,104.0
30,2017,12,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",111.0,17.0,3.21,0.0,8.45,0.0,5.34,1.0,0.0,633.0,242.0,0.0,257.0,0.0,134.0
31,2017,12,AS,Alaska Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",62.0,7.0,2.76,1.0,1.36,0.0,1.89,1.0,0.0,316.0,101.0,30.0,104.0,0.0,81.0
32,2017,12,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",172.0,34.0,4.71,1.0,26.14,0.0,2.15,0.0,0.0,2098.0,454.0,35.0,1562.0,0.0,47.0
33,2017,12,AS,Alaska Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",40.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,55.0
34,2017,12,AS,Alaska Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",48.0,12.0,5.27,0.0,5.73,0.0,1.0,0.0,0.0,408.0,231.0,0.0,160.0,0.0,17.0
35,2017,12,AS,Alaska Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",62.0,3.0,1.51,0.0,0.49,0.0,1.0,0.0,0.0,89.0,34.0,0.0,18.0,0.0,37.0
36,2017,12,AS,Alaska Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",329.0,53.0,13.49,0.89,22.75,0.0,15.87,1.0,1.0,2699.0,760.0,208.0,926.0,0.0,805.0
37,2017,12,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",627.0,92.0,28.51,0.0,47.98,0.0,15.51,4.0,0.0,3781.0,1770.0,0.0,1302.0,0.0,709.0
38,2017,12,AS,Alaska Airlines Inc.,MCO,"Orlando, FL: Orlando International",95.0,9.0,0.23,0.84,5.16,0.0,2.77,0.0,2.0,319.0,5.0,61.0,182.0,0.0,71.0
39,2017,12,AS,Alaska Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",48.0,6.0,1.0,0.0,2.39,0.0,2.61,0.0,0.0,156.0,19.0,0.0,54.0,0.0,83.0
40,2017,12,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",170.0,27.0,10.62,1.35,11.67,0.3,3.07,0.0,0.0,1631.0,609.0,99.0,846.0,6.0,71.0
41,2017,12,AS,Alaska Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",31.0,1.0,0.28,0.0,0.0,0.0,0.72,0.0,0.0,139.0,39.0,0.0,0.0,0.0,100.0
42,2017,12,AS,Alaska Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",206.0,37.0,14.93,0.0,11.34,0.0,10.73,0.0,0.0,1568.0,863.0,0.0,323.0,0.0,382.0
