,year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
0,2006,12,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",681.0,182.0,51.23,11.55,44.55,0.5,74.17,21.0,1.0,9658.0,2655.0,674.0,1810.0,68.0,4451.0
1,2006,12,AA,American Airlines Inc.,BOS,"Boston, MA: Logan International",1055.0,234.0,74.34,9.1,59.45,0.0,91.1,39.0,0.0,12390.0,3686.0,682.0,2178.0,0.0,5844.0
2,2006,12,AA,American Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",323.0,56.0,30.16,5.45,5.3,0.0,15.09,6.0,0.0,3184.0,1466.0,299.0,272.0,0.0,1147.0
3,2006,12,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",147.0,34.0,9.27,4.68,7.66,0.0,12.39,2.0,0.0,1875.0,573.0,233.0,365.0,0.0,704.0
4,2006,12,AA,American Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",868.0,204.0,58.45,9.47,49.62,0.0,86.46,40.0,1.0,12089.0,3271.0,878.0,2060.0,0.0,5880.0
5,2006,12,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",697.0,205.0,60.8,8.48,60.47,0.0,75.25,89.0,1.0,13581.0,3301.0,450.0,4649.0,0.0,5181.0
6,2006,12,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",13963.0,3330.0,747.78,214.14,1021.9,9.39,1336.79,450.0,103.0,193401.0,53647.0,13604.0,39116.0,320.0,86714.0
7,2006,12,AA,American Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",348.0,100.0,41.12,6.3,22.44,0.0,30.14,10.0,0.0,6083.0,2477.0,349.0,1008.0,0.0,2249.0
8,2006,12,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",608.0,282.0,29.98,9.39,176.97,0.0,65.65,28.0,0.0,18353.0,2455.0,724.0,10254.0,0.0,4920.0
9,2006,12,AA,American Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",550.0,155.0,52.24,11.88,34.47,0.0,56.41,14.0,1.0,8649.0,2838.0,639.0,1568.0,0.0,3604.0
10,2006,12,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",419.0,121.0,30.27,6.9,36.73,0.0,47.1,9.0,2.0,6534.0,1514.0,395.0,1430.0,0.0,3195.0
11,2006,12,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",975.0,334.0,76.67,4.81,193.09,0.0,59.43,10.0,4.0,18896.0,6928.0,243.0,7659.0,0.0,4066.0
12,2006,12,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",618.0,160.0,49.96,9.81,41.8,0.0,58.44,16.0,1.0,8859.0,2975.0,482.0,1571.0,0.0,3831.0
13,2006,12,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2659.0,773.0,232.36,40.02,254.47,4.34,241.82,70.0,3.0,42051.0,14595.0,2487.0,8455.0,74.0,16440.0
14,2006,12,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1776.0,682.0,112.37,22.31,362.53,0.0,184.79,55.0,0.0,39632.0,6386.0,1407.0,18704.0,0.0,13135.0
15,2006,12,AA,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",922.0,278.0,109.69,17.8,57.13,0.0,93.38,16.0,2.0,16710.0,6408.0,1498.0,2013.0,0.0,6791.0
16,2006,12,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",3391.0,976.0,328.28,43.79,305.05,2.91,295.96,38.0,0.0,52270.0,18800.0,2938.0,10434.0,69.0,20029.0
17,2006,12,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",439.0,114.0,34.79,5.8,21.65,0.0,51.75,24.0,0.0,6386.0,1410.0,290.0,1196.0,0.0,3490.0
18,2006,12,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",6486.0,2746.0,318.21,43.0,1600.32,5.24,779.24,395.0,4.0,194039.0,23388.0,2205.0,109962.0,359.0,58125.0
19,2006,12,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",541.0,179.0,37.12,8.05,76.33,0.0,57.5,27.0,2.0,11451.0,1947.0,400.0,5053.0,0.0,4051.0
20,2006,12,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",489.0,157.0,60.25,10.73,25.67,0.39,59.96,19.0,2.0,9502.0,3708.0,711.0,1188.0,28.0,3867.0
21,2006,12,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",580.0,159.0,54.91,8.15,42.18,0.0,53.76,15.0,4.0,8945.0,2345.0,1003.0,1692.0,0.0,3905.0
22,2006,12,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",487.0,157.0,48.98,6.63,60.58,0.0,40.82,25.0,3.0,9381.0,2987.0,659.0,2598.0,0.0,3137.0
23,2006,12,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",1075.0,350.0,80.33,13.85,157.77,0.0,98.05,37.0,1.0,19825.0,4839.0,1326.0,7192.0,0.0,6468.0
24,2006,12,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",215.0,62.0,24.66,4.46,11.17,0.0,21.72,6.0,0.0,3790.0,1402.0,364.0,439.0,0.0,1585.0
25,2006,12,AQ,Aloha Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",19.0,5.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,167.0,44.0,0.0,76.0,0.0,47.0
26,2006,12,AQ,Aloha Airlines Inc.,SAN,"San Diego, CA: San Diego International",31.0,5.0,2.04,0.0,2.0,0.0,0.96,0.0,0.0,134.0,67.0,0.0,43.0,0.0,24.0
27,2006,12,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",31.0,6.0,3.19,0.0,2.81,0.0,0.0,0.0,0.0,469.0,386.0,0.0,83.0,0.0,0.0
28,2006,12,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",93.0,21.0,7.26,0.0,6.11,0.0,7.64,0.0,0.0,1056.0,334.0,0.0,201.0,0.0,521.0
29,2006,12,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",186.0,60.0,26.61,0.99,23.12,0.0,9.28,14.0,0.0,2899.0,1235.0,186.0,990.0,0.0,488.0
30,2006,12,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",93.0,36.0,18.79,0.0,15.31,0.0,1.9,1.0,0.0,2058.0,1148.0,0.0,764.0,0.0,146.0
31,2006,12,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",62.0,27.0,5.31,0.0,18.69,0.0,3.0,0.0,0.0,2437.0,350.0,0.0,1413.0,0.0,674.0
32,2006,12,AS,Alaska Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",332.0,107.0,39.32,1.0,29.0,0.0,37.68,5.0,1.0,6432.0,2744.0,63.0,1143.0,0.0,2482.0
